,RA_ICRS,DE_ICRS,e_RA_ICRS,e_DE_ICRS,mem_prob
4381,106.06252904888,1.1267085117,0.3273,0.272,0.9504460118614857
4383,106.05977390822,1.12829069524,0.1626,0.137,1.0
4384,106.06343360575,1.10438695494,0.1613,0.1451,1.0
4386,106.06856077844,1.11435200569,0.164,0.1465,0.8730243630281185
4387,106.06319463168,1.13404399323,0.7401,1.0869,0.7541525239169761
4392,106.07134307238,1.12311050529,0.5861,0.5801,1.0
4394,106.07525998386,1.12337493559,0.0373,0.0359,1.0
4395,106.07669791279,1.1232826884,0.0501,0.046,1.0
4397,106.05069572986,1.1122647946,0.0685,0.0574,1.0
4405,106.06956260856,1.11405070692,0.3567,0.3253,1.0
4408,106.06301974523,1.12553849022,0.1479,0.1309,1.0
4416,106.02525788325,1.1225489701,0.025,0.0222,0.873815516677013
4417,106.01290026985,1.11578667492,0.0728,0.0644,1.0
4418,106.02426589777,1.11723243998,0.0304,0.027,1.0
4421,106.00078903014,1.11778759796,0.104,0.0915,1.0
4423,106.01022515858,1.13112506403,0.1146,0.1022,1.0
4426,106.03392319066,1.11955974269,0.1714,0.1503,1.0
4428,106.03356086404,1.1174869462,0.0879,0.0781,1.0
4429,106.03897758092,1.11996204758,0.0334,0.0311,0.7815355758076524
4430,106.02266254199,1.11868567998,0.0903,0.0794,1.0
4432,106.02421935063,1.11486905057,0.2339,0.2042,0.9868418175117201
4438,106.00567325846,1.12243657289,0.9959,0.8973,0.7721486551355098
4441,106.00918227552,1.10883814786,0.1819,0.1589,1.0
4444,106.00817930227,1.12699418041,0.0343,0.0305,0.9351487050347685
4451,106.00936909001,1.11085156568,0.0316,0.0281,0.9248878844436162
4453,106.01862639097,1.10571860108,0.0981,0.0862,1.0
4454,106.01181133332,1.12189666481,0.052,0.0459,0.7791400095022057
4455,106.03313938622,1.12912802036,0.0312,0.0278,0.8554416156483441
4456,106.05937412386,1.13615790412,0.1235,0.1128,1.0
4459,106.0297081818,1.13217257645,0.0584,0.0516,0.7821202279385375
4460,106.04267637578,1.14639775778,0.2499,0.2149,0.9377360006859455
4464,106.02115160593,1.1352020967,0.0372,0.033,1.0
4466,106.03921646645,1.12089947232,0.1155,0.1044,1.0
4467,106.05196804096,1.12964457215,0.0799,0.0752,0.9596612021598645
4469,106.03535120824,1.14163692014,0.3583,0.316,0.835491814814217
4471,106.02392451418,1.13433195939,0.0294,0.026,0.7950734933014234
4473,106.02466595628,1.13586611353,0.1605,0.1384,1.0
4474,106.03742478665,1.12927922564,0.2923,0.2554,0.7681179307587305
4478,106.0365780502,1.14859997628,0.0668,0.0589,1.0
4480,106.04910768911,1.1397266144,0.0774,0.0695,1.0
4481,106.0529465753,1.14043629437,0.0263,0.0234,1.0
4483,106.03247022371,1.13243681219,0.1086,0.0947,1.0
4489,106.03721060759,1.15167265172,0.5234,0.4884,0.8124548455351391
4490,106.03222530513,1.13243341816,0.1569,0.1367,1.0
4508,106.02026868414,1.1384818115,0.0375,0.0336,1.0
4511,105.94874712263,1.11570890537,0.2235,0.1988,1.0
4521,105.94762302303,1.09438789286,0.171,0.1499,0.9590242268574394
4524,105.95265379533,1.10473450011,0.2598,0.2234,0.9064992257395849
4527,105.94136822147,1.10229068234,0.1884,0.1633,1.0
4529,105.94230185107,1.10826724021,0.1382,0.1226,0.9847193174100105
4530,105.95060380057,1.10813689121,0.0699,0.0615,0.8863227915509954
4534,105.96482722075,1.10228260633,0.034,0.0303,1.0
4541,105.95657977832,1.08568316732,0.0517,0.0473,1.0
4545,105.95716779871,1.09555575351,0.0943,0.0827,0.8927543448128138
4546,105.95107917282,1.10204741157,0.2009,0.1749,0.8060013363059395
4548,105.96380519346,1.09255150151,0.0419,0.037,1.0
4555,105.9722730466,1.11079143481,0.184,0.1603,1.0
4556,105.9659631203,1.11620798264,0.0544,0.0484,1.0
4558,105.97714061615,1.11151933839,0.0594,0.0532,1.0
4563,105.96790570954,1.12457517087,0.0476,0.0428,1.0
4564,105.9686762513,1.12405706035,0.1064,0.0937,1.0
4565,105.97723889509,1.12756288535,0.0899,0.0781,1.0
4566,105.9828371852,1.12412703881,0.0918,0.081,0.8684243477747348
4569,105.98753118912,1.12165354602,0.5609,0.5101,1.0
4575,105.97192934797,1.11879735232,0.2169,0.1942,1.0
4586,105.97082322579,1.12521603063,0.3624,0.3395,1.0
4589,105.96386970013,1.11223450082,0.0416,0.0371,0.9892827725311346
4590,105.98109177978,1.10738981073,0.1494,0.1387,0.9216986127577941
4592,105.96042668632,1.11273584196,0.0355,0.0316,1.0
4594,105.96808175949,1.11286744467,0.4313,0.3857,0.8550913918680588
4597,105.98195635484,1.11277682547,0.0278,0.0249,1.0
4598,105.9753579322,1.10357553825,0.0238,0.0214,0.7637194704018673
4600,105.99216410401,1.11990682016,0.1134,0.1036,0.8752460808226213
4604,105.96527885229,1.11059410581,0.0359,0.0321,1.0
4605,105.97148868722,1.11081810578,0.2582,0.2196,0.9098656154668141
4610,105.94146819091,1.12295681373,0.0919,0.0813,1.0
4613,105.93624860032,1.12066833014,0.127,0.1105,1.0
4614,105.91435821918,1.11560897591,0.0369,0.0343,1.0
4618,105.92983393564,1.12059408872,0.6071,0.5282,1.0
4624,105.92479661844,1.10829006096,0.1904,0.1648,0.7359475384852092
4627,105.91512509156,1.11413913837,0.2318,0.2166,1.0
4632,105.93949448261,1.12231654203,0.0246,0.0218,0.9145899183979093
4635,105.94622484845,1.12223068528,0.0832,0.0742,1.0
4638,105.92098068031,1.12177544723,0.0718,0.0665,0.8037633039471167
4639,105.93378062154,1.13462756338,0.0931,0.0896,1.0
4643,105.94242111077,1.12230857343,0.2772,0.2383,0.9689201796588638
4646,105.93273106684,1.12354650001,0.2902,0.2801,1.0
4648,105.93048871242,1.12430298956,0.0611,0.0568,1.0
4651,105.94590333796,1.13908418256,0.2117,0.2006,1.0
4652,105.96176371907,1.14444622122,0.213,0.1964,0.7963588878627849
4655,105.95035009023,1.13826399544,0.0496,0.0458,1.0
4660,105.94701200803,1.13665170327,0.1044,0.0978,1.0
4662,105.94199924131,1.13580477283,0.1584,0.1476,0.7456415081043206
4664,105.94465511073,1.13169225974,0.0712,0.0667,1.0
4667,105.93707056867,1.14088817483,1.1684,1.1344,0.8217415517125657
4669,105.95891297429,1.1398608704,0.27,0.2365,0.7989583389025885
4671,105.96226785737,1.12894594012,0.2343,0.2008,1.0
4684,105.94838004178,1.13718154865,0.3836,0.4002,0.7503842631928622
4686,105.94011759862,1.14238754742,0.8691,0.7575,0.8508105058977637
4690,105.95672481776,1.15192895713,0.0672,0.0617,1.0
4691,105.95629400782,1.14355057437,0.1413,0.1296,0.9713168615622576
4692,105.93900733577,1.13984638731,0.1367,0.1286,0.9605063171478773
4694,105.99229646293,1.14163609094,0.34,0.3009,0.8147213877441953
4696,105.99984389455,1.13806479208,0.16,0.1389,1.0
4698,106.01444800157,1.13758044518,0.5857,0.5402,1.0
4701,105.98618798717,1.14701250128,0.2526,0.2178,0.9166586930684338
4706,105.99826170745,1.13786016895,0.8773,0.7821,0.8328154050627764
4707,105.99428840625,1.14136846495,0.2531,0.219,1.0
4722,105.99750749154,1.13331819329,0.2146,0.1844,1.0
4723,106.00535940323,1.13147518883,0.1286,0.112,1.0
4726,106.00008188972,1.1325281622,0.1869,0.164,1.0
4727,105.99601546029,1.12471664233,0.2826,0.252,0.9188730559074828
4745,106.00685542126,1.14129265519,0.182,0.1585,1.0
4752,106.00814260806,1.14735531535,0.1738,0.1514,0.7459273512208608
4754,106.02282054008,1.14748829808,0.3238,0.2811,1.0
4756,106.00530690408,1.15622925764,0.0528,0.0468,1.0
4757,106.02242562497,1.16931636879,0.0756,0.0677,0.9579243211379154
4759,106.00509237053,1.15860179018,0.2603,0.2232,1.0
4760,106.02607193976,1.14647530654,0.0448,0.0397,1.0
4766,106.0206128644,1.16366708177,0.491,0.4438,0.9814936804477284
4772,106.01986420994,1.16734310075,0.5123,0.4757,1.0
4777,106.01414422129,1.16602023058,0.2379,0.2034,0.7832714081463248
4780,106.02324447162,1.15622700461,0.0674,0.0616,1.0
4783,106.02167953669,1.15059224982,0.7738,0.6887,1.0
4784,106.01870581816,1.17006308079,0.0751,0.0664,1.0
4793,106.00998133876,1.1497354703,0.1248,0.1086,0.7850085485842864
4795,106.00374025291,1.15242830302,0.1072,0.094,0.976491896646487
4796,106.02136256373,1.14368743859,0.1604,0.139,1.0
4798,106.01778997716,1.16149157765,0.6696,0.6009,0.8441819110484919
4799,106.03122955449,1.15050013537,0.2807,0.2398,1.0
4805,106.02027316199,1.15284419511,0.172,0.1535,1.0
4807,106.02332781884,1.152499617,0.4149,0.3796,0.8598163677954691
4812,105.98505075631,1.14928528515,0.0654,0.0572,1.0
4813,105.96503507819,1.1667991434,0.4658,0.4783,1.0
4814,105.98346688027,1.15745948269,0.051,0.0448,0.7781238990184147
4817,105.96666040263,1.1640229747,0.104,0.0963,0.9938454206642094
4819,105.98150768997,1.15883187607,0.1548,0.1422,1.0
4828,105.96298875139,1.16461443677,0.1819,0.1714,1.0
4833,105.97750081396,1.1478619658,0.44,0.3887,0.7367115352048108
4848,105.97817660398,1.14156577747,0.0758,0.0659,0.9415769916656611
4852,106.00612393897,1.17451815446,0.2967,0.2568,0.8130214477238443
4857,105.99111156858,1.16672544461,0.0508,0.047,1.0
4858,105.99088560559,1.17036319711,0.0273,0.0253,1.0
4860,105.99781434719,1.16313416337,0.1521,0.1313,0.9825646726917953
4863,106.00139525877,1.16806526734,0.279,0.2383,0.9905486764720223
4871,106.01129136243,1.17011954803,0.0785,0.0687,0.9326700427884059
4873,106.00073890964,1.1758294612,0.0663,0.061,1.0
4875,105.99618655144,1.18815387174,0.0776,0.0716,1.0
4878,106.0053667188,1.17782395581,0.0471,0.0437,1.0
4880,105.99396407927,1.16190429355,0.1165,0.1008,1.0
4883,105.99873675891,1.18228469306,0.7223,0.7317,1.0
4884,105.99454722016,1.19228293279,0.053,0.047,1.0
4886,106.00868033007,1.17663646258,0.3009,0.2814,1.0
4888,105.9863688724,1.18367549352,0.7485,0.7419,0.9578511577916208
4889,105.9966923612,1.18154928528,0.6868,0.7126,0.8933865393296141
4898,105.99423763879,1.17850296153,0.1743,0.1618,0.8697437062362652
4907,106.09166558505,1.13564639527,0.5446,0.5722,1.0
4911,106.06799499365,1.14155399016,0.0616,0.0564,1.0
4912,106.08500044038,1.13065063842,0.0848,0.0759,1.0
4913,106.09547708483,1.12935978057,0.0837,0.0788,1.0
4920,106.07893640624,1.13406957824,0.2226,0.197,1.0
4927,106.07594022707,1.13526768758,0.0347,0.0313,0.9790162253355879
4932,106.08926715465,1.13631644286,0.1637,0.1401,0.9936366884264691
4933,106.07687894031,1.12716114885,0.1942,0.1623,0.8250155607656382
4939,106.08859836576,1.13676692228,0.2424,0.211,0.7617160314755345
4940,106.08311342235,1.14539824781,0.464,0.4542,0.8035306794207387
4943,106.07539713242,1.14194336493,0.132,0.1174,0.865155504373749
4944,106.09354118976,1.14148401576,0.147,0.1236,1.0
4949,106.10658788962,1.14718494309,0.1549,0.1294,0.875963573672867
4951,106.11570648914,1.14607864366,0.1014,0.0909,1.0
4955,106.11271853349,1.16907912742,0.5059,0.4911,0.9371250938341502
4956,106.09993431923,1.1638355165,0.4724,0.449,0.8559503495896197
4957,106.1022766997,1.16760199254,0.4986,0.4654,1.0
4963,106.10422366473,1.16629426631,0.2156,0.1898,0.929303459551472
4965,106.10400436438,1.16422179046,0.3436,0.3069,1.0
4967,106.11787188778,1.15627916576,0.1209,0.1015,1.0
4968,106.09848460211,1.16071129538,0.1103,0.0974,0.8017797763875839
4969,106.10784575938,1.15131716919,0.1027,0.0916,0.9060938585249816
4972,106.09133308457,1.15967466061,0.0914,0.0815,0.9434668587550413
4974,106.11741415331,1.15880711273,0.1878,0.1548,0.8184349588900668
4981,106.10128535858,1.16791886614,0.0673,0.0604,0.7983032242730355
4984,106.09047388414,1.15445503931,0.1565,0.1387,1.0
4986,106.10365870347,1.14152830755,0.1037,0.092,1.0
4991,106.05095862396,1.14741132693,0.0859,0.0782,1.0
4997,106.04887807608,1.16305304172,0.1841,0.1601,1.0
4999,106.07019892899,1.16302425657,0.2944,0.255,1.0
5005,106.07496056577,1.15688745752,0.0482,0.0435,0.860050847136753
5008,106.05291166202,1.1667220157,0.1093,0.0947,1.0
5013,106.06781594417,1.1491246085,0.1034,0.0919,0.9314431497095428
5014,106.07931023344,1.15595400511,0.0704,0.0626,0.7399199494680562
5020,106.05041597595,1.15386095443,0.0503,0.0448,1.0
5027,106.07629498585,1.15398484424,0.2248,0.2025,1.0
5028,106.07603858884,1.16213912479,0.0538,0.049,0.9816638037510278
5029,106.06090317975,1.17185652041,0.1163,0.1043,1.0
5031,106.07415736319,1.16033424419,0.0416,0.0379,1.0
5036,106.0629129174,1.14667229371,0.1531,0.1384,1.0
5038,106.08201828107,1.16916286696,0.1114,0.0975,1.0
5044,106.06569740542,1.17302782524,0.0513,0.0452,1.0
5052,106.07366041528,1.16961240494,0.0845,0.074,1.0
5054,106.08375869441,1.16379882365,0.1116,0.0994,0.9412729207764613
5061,106.09997910197,1.17458755438,0.0662,0.0597,0.7617160314755345
5064,106.07872740402,1.1798347814,0.1853,0.1618,1.0
5070,106.07040870016,1.16869103812,0.9657,0.7697,0.8635197836837267
5075,106.08187997239,1.17236909815,1.0219,0.8235,0.7820655502801015
5076,106.08792188413,1.18935505299,0.0533,0.0472,1.0
5078,106.07383004376,1.16536620884,0.0558,0.0491,1.0
5080,106.08260092709,1.16350473101,0.0271,0.0249,0.7638362908157319
5081,106.07122251449,1.16930641718,0.1122,0.0975,1.0
5088,106.12098385836,1.17467740591,0.2859,0.24,1.0
5089,106.13802301471,1.17398025347,0.0413,0.04,0.8211244017422157
5093,106.13417944669,1.17639722381,0.246,0.1995,0.7435816679885803
5096,106.13176869704,1.16477616032,0.0579,0.0479,1.0
5100,106.13170106083,1.16822445556,0.0682,0.0572,0.8455894191955231
5101,106.1271559763,1.173895968,0.104,0.0874,1.0
5103,106.12176897579,1.17558441375,0.1068,0.0964,0.8376008344128986
5105,106.1346830922,1.17277692444,0.073,0.0653,1.0
5106,106.14022929992,1.16725240353,0.1168,0.1036,1.0
5107,106.12106468917,1.17335282854,0.0987,0.095,1.0
5109,106.12994738711,1.17149260519,0.2697,0.2308,1.0
5110,106.12774048925,1.16709450042,0.1214,0.1106,0.8345638369151163
5112,106.129143245,1.16412449066,0.0461,0.0385,0.7512575072343988
5114,106.13570128957,1.1747667028,0.1493,0.1332,1.0
5118,106.12380486162,1.1790162944,0.1683,0.1472,1.0
5121,106.12076709309,1.17858965721,0.1959,0.1723,0.8359792884534584
5127,106.11783155596,1.16580937456,0.0913,0.0763,0.7747944235040636
5132,106.09862384602,1.19773812969,0.6081,0.5342,0.7695402012472413
5133,106.10334964781,1.18797733007,0.3455,0.3088,0.8524301138909612
5134,106.09898575164,1.18875134208,0.0949,0.0864,0.9462400867326322
5137,106.11178106681,1.18019067225,0.0572,0.0517,1.0
5138,106.11574937606,1.1883245282,0.1838,0.1495,1.0
5155,106.09879707451,1.19857732457,0.1282,0.1113,0.8828654424930896
5156,106.0917077734,1.19785006446,0.0395,0.0354,0.7642807152887368
5157,106.09279672237,1.19245961506,0.0293,0.0249,0.9377841810661357
5162,106.02250153757,1.17509813933,0.0781,0.0684,1.0
5164,106.04969591374,1.18455138084,0.255,0.2181,1.0
5165,106.03233460542,1.18397845993,0.2156,0.1867,1.0
5169,106.03972685709,1.16453607357,0.4393,0.405,0.978863471724493
5172,106.0424866024,1.15992230234,0.0445,0.0404,1.0
5173,106.03810029575,1.16686435292,0.0423,0.0378,1.0
5174,106.02232705647,1.17400303064,0.2266,0.1938,1.0
5175,106.03246827819,1.16759928803,0.0805,0.0746,1.0
5176,106.05155366669,1.17084230262,0.0843,0.0735,1.0
5185,106.04086060214,1.16044409274,0.1048,0.0934,1.0
5188,106.02433575761,1.17379640974,0.1407,0.1217,1.0
5190,106.05046720088,1.16710783695,0.1457,0.1273,1.0
5192,106.04260547751,1.18053185976,0.1504,0.1326,0.7581935026565435
5193,106.04891173385,1.18090592575,1.0616,0.9097,0.968862231234347
5194,106.041707007,1.19151632986,0.0629,0.0562,1.0
5196,106.02541013843,1.1792421241,0.1451,0.1275,1.0
5208,106.05137795081,1.19583810771,0.9821,0.7707,0.8698102771965706
5213,106.06421768473,1.18979957575,0.1251,0.1086,1.0
5217,106.05482162846,1.20433049924,0.3073,0.2622,1.0
5223,106.06058632397,1.18609585063,0.7074,0.5978,0.9589025763445418
5225,106.0553578527,1.20471822934,0.107,0.0911,1.0
5242,106.05809289632,1.19865853429,0.2036,0.1815,1.0
5250,106.03195874014,1.19018151874,0.1442,0.126,0.9115307174839048
5257,106.00435510167,1.19873106203,0.1149,0.103,0.7617160314755345
5259,106.00956040597,1.18238932077,0.4045,0.4157,0.7341708616842963
5261,106.01277555372,1.19522976688,0.0285,0.027,1.0
5263,106.00754459647,1.19764380299,0.0691,0.0605,1.0
5264,106.01801277589,1.18243550213,0.6386,0.5642,1.0
5265,106.02674150513,1.19014149487,0.035,0.0332,1.0
5266,106.00701529853,1.19628039995,0.2265,0.2106,0.840535684585767
5270,106.0325677345,1.18913350248,0.1684,0.1435,1.0
5271,106.00581197775,1.19864783267,0.5826,0.5627,0.8597254463123698
5272,106.00542559239,1.1979085735,0.1717,0.1545,1.0
5279,106.0240601054,1.20441468716,0.1368,0.1259,1.0
5280,106.00340032917,1.19986918156,0.2116,0.1878,1.0
5285,106.01318678385,1.20559437592,0.1011,0.0907,0.8629949830983543
5288,106.02903398966,1.19470596081,0.077,0.0708,1.0
5289,106.01931776124,1.19425642913,0.2391,0.2308,0.7913584724046879
5291,106.01792636216,1.18391103473,0.1915,0.1742,1.0
5292,106.01551346081,1.18406670374,0.5092,0.5227,0.7665266957363991
5295,106.01408580419,1.19875733277,0.186,0.1806,1.0
5298,106.02562890065,1.19747763562,0.0392,0.0361,1.0
5303,106.03190716043,1.21156228447,0.6456,0.6507,0.8334974883608809
5310,106.03809180844,1.20314913026,0.2207,0.2043,0.9503473528967105
5311,106.03066962977,1.20878879627,0.5831,0.632,0.8546316133538052
5318,106.04205058877,1.19703083923,0.0301,0.0265,1.0
5320,106.03328600899,1.21014536648,0.1243,0.1139,0.9328012197799097
5324,106.07759955677,1.2028070517,0.2803,0.2402,0.8454836742935226
5327,106.08063829008,1.2043102656,0.8902,0.8197,1.0
5329,106.08364320012,1.20153724312,0.0607,0.0462,1.0
5331,106.08254541708,1.20265056856,0.1635,0.1345,1.0
5333,106.08421576089,1.19525784317,0.1463,0.1267,0.8306251525629647
5342,105.90354018197,1.14752403748,0.4188,0.4512,0.7559321084652353
5343,105.90318108297,1.14595680226,0.0685,0.0659,1.0
5348,105.91838597748,1.1317557939,0.557,0.6173,0.7759129161060483
5349,105.90033464107,1.1391062506,0.2717,0.2333,0.9309656308463066
5353,105.8971115682,1.13523005338,0.1579,0.1353,0.7819174998201782
5354,105.90740064733,1.13075806781,0.2064,0.1867,1.0
5355,105.9030621638,1.1244607401,0.9765,0.9316,0.9754707418489199
5360,105.90148930059,1.14459150406,0.5268,0.5605,1.0
5362,105.91326128367,1.12801142355,0.0943,0.0863,0.8773215299507975
5363,105.90697905836,1.13332876594,0.0412,0.0377,1.0
5375,105.92254706757,1.13399914919,0.0843,0.0791,0.9646272438097651
5382,105.92933682901,1.15293205693,0.0871,0.0797,0.7889375990979892
5384,105.92960756077,1.15442055591,0.1098,0.1009,1.0
5385,105.92758440693,1.15238409438,0.0861,0.0773,1.0
5391,105.92968132159,1.17239605882,0.1387,0.1482,1.0
5392,105.92852640028,1.17368630958,0.0615,0.0608,1.0
5397,105.91980817521,1.15800784476,0.1727,0.164,1.0
5401,105.93009291855,1.15652057533,0.3176,0.286,0.8507421325937967
5405,105.93745231333,1.15869828372,0.4201,0.4311,1.0
5408,105.93056780032,1.16800667395,0.1669,0.1668,0.8013092572896603
5411,105.93427561338,1.15708265246,0.0347,0.0317,1.0
5416,105.94688792996,1.15487916109,0.4469,0.458,0.8758887661111296
5419,105.91993264354,1.15178734658,0.1689,0.1484,0.7544056091030945
5420,105.94359736302,1.16257746324,0.0736,0.067,1.0
5425,105.92057243446,1.16795954448,0.0238,0.023,1.0
5426,105.9647500764,1.16968848682,0.2675,0.2452,1.0
5428,105.95574979856,1.17370585558,0.3217,0.2954,1.0
5440,105.95161908488,1.1670547536,0.0694,0.0638,1.0
5443,105.95151117398,1.15766480049,0.0976,0.0908,0.8790747975263022
5444,105.94899156225,1.18440532254,0.0869,0.0807,1.0
5448,105.96238323248,1.18138649089,0.067,0.0586,1.0
5453,105.95790591283,1.18879788977,0.0432,0.0408,1.0
5467,105.95426460825,1.16232411813,0.2945,0.2713,0.7622889538808295
5470,105.95171861749,1.17864934218,0.2988,0.2833,0.7567205855969826
5476,105.94684606043,1.16314932772,0.0943,0.0865,1.0
5479,105.95184955057,1.16758398561,0.0782,0.0706,0.9184130106870598
5485,105.96050801737,1.19019340509,0.1919,0.1819,1.0
5492,105.98372260921,1.18899085865,0.2098,0.1917,0.7814887881763662
5493,105.97050869044,1.19227562651,0.2861,0.2592,0.8940396232486938
5499,105.98509879725,1.20174474737,0.1887,0.1776,1.0
5504,105.97751361911,1.18543990126,0.0882,0.0799,1.0
5506,105.9804663548,1.19627529845,0.067,0.0615,1.0
5509,105.97228211874,1.18879969693,0.2164,0.193,0.9826911123286336
5511,105.96594909542,1.18544711433,0.3332,0.2919,1.0
5518,105.98186830396,1.19827531089,0.2774,0.2599,0.7389415124691886
5529,105.95910787265,1.1937534827,0.1762,0.1626,0.8965441732390617
5533,105.93798828494,1.18226768729,0.0325,0.0307,0.9418317057773653
5534,105.99504867351,1.19715302013,0.077,0.0703,1.0
5539,105.99238110408,1.20118543775,0.2878,0.2695,1.0
5545,105.99018455068,1.19938128396,0.1458,0.1262,0.9620030079372895
